date,logCPIDiff,NFCI,TMU,TFU,TRU,Federal Funds Rate,Average Urate_East North Central,Average EPU_East North Central,Average Urate_East South Central,Average EPU_East South Central,Average Urate_Middle Atlantic,Average EPU_Middle Atlantic,Average Urate_Mountain,Average EPU_Mountain,Average Urate_New England,Average EPU_New England,Average Urate_Pacific,Average EPU_Pacific,Average Urate_South Atlantic,Average EPU_South Atlantic,Average Urate_West North Central,Average EPU_West North Central,Average Urate_West South Central,Average EPU_West South Central
1990-01-01 00:00:00,,-0.0111675,0.684642901001805,0.918912132861735,0.685215726849265,8.229032258064516,5.859999999999999,96.14163208007812,6.25,82.1729736328125,4.966666666666666,43.81369845072428,5.2875,23.192453384399414,4.666666666666667,121.2077522277832,5.1,62.0694580078125,4.833333333333333,111.58036231994629,4.1571428571428575,95.83407974243164,6.125,66.23178545633952
1990-02-01 00:00:00,0.0016997848778950164,-0.0131025,0.673610826022052,0.905507174168076,0.666687896931014,8.237142857142857,5.779999999999999,45.750169118245445,6.25,90.68958282470703,4.966666666666666,65.65505727132161,5.275,55.71493911743164,4.75,93.10372543334961,5.1000000000000005,77.02414321899414,4.822222222222223,99.5887680053711,4.128571428571428,133.83232498168945,6.050000000000001,76.48754628499348
1990-03-01 00:00:00,0.0020309989403346496,-0.032378,0.657007996483335,0.911190490537855,0.643200538012006,8.276774193548388,5.68,61.83688418070475,6.2,38.99238967895508,4.966666666666666,40.49513308207194,5.2250000000000005,25.14123821258545,4.883333333333333,66.91590118408203,5.08,70.84222984313965,4.844444444444444,41.68587684631348,4.085714285714285,70.33131217956543,6,41.18890221913656
1990-04-01 00:00:00,0.0010119487651993886,-0.00113,0.650143619699591,0.943166801836282,0.636713581938467,8.255,5.640000000000001,16.751457532246906,6.199999999999999,46.57866287231445,4.966666666666666,37.618456522623696,5.225,38.34510040283203,5,108.73974990844727,5.08,49.47507095336914,4.888888888888889,34.07526111602783,4.042857142857143,57.58892583847046,5.95,58.65928586324056
1990-05-01 00:00:00,0.0006733249130175256,-0.0649275,0.643692274486056,0.977856297589299,0.619824808355267,8.176451612903225,5.640000000000001,55.77408345540365,6.175000000000001,42.86111831665039,4.966666666666666,57.27880605061849,5.237499999999999,38.34442377090454,5.166666666666667,63.59964084625244,5.12,76.34667587280273,4.977777777777778,63.64742851257324,4.057142857142857,80.17793083190918,5.95,83.10063171386719
1990-06-01 00:00:00,0.002682908806607598,-0.169936,0.639511661411926,0.988820345115841,0.605906624223871,8.288666666666666,5.660000000000001,21.765175501505535,6.25,47.68149948120117,5.066666666666666,110.28083419799805,5.2749999999999995,19.64481210708618,5.3,115.36884689331055,5.119999999999999,70.79138946533203,5.1000000000000005,42.87444877624512,4.1000000000000005,76.78244352340698,5.975,42.655801137288414
1990-07-01 00:00:00,0.002001360601271651,-0.1381875,0.644324041251352,1.02935695073478,0.602454675328252,8.15258064516129,5.699999999999999,35.02424875895182,6.325,40.22344779968262,5.166666666666667,67.3313585917155,5.3125,18.970128059387207,5.466666666666668,53.3035945892334,5.2,60.28234672546387,5.244444444444444,103.16141891479492,4.157142857142857,79.10564994812012,6.1,58.380472819010414
1990-08-01 00:00:00,0.0036453776036371455,-0.032592,0.66093098580004,1.09738554725209,0.612455504089684,8.134193548387097,5.8,42.45341428120931,6.425000000000001,39.2122917175293,5.3,59.24426778157552,5.3500000000000005,32.341744899749756,5.666666666666667,105.27452087402344,5.26,86.62515830993652,5.411111111111112,43.60579299926758,4.214285714285714,65.4387059211731,6.2250000000000005,107.86652374267578
1990-09-01 00:00:00,0.0029599889948901392,0.2032725,0.654949335772425,1.07582589389285,0.610273152378681,8.195,5.86,54.48069508870443,6.575,36.09525775909424,5.533333333333334,53.23803456624349,5.425,19.24459171295166,5.8500000000000005,122.49518203735352,5.319999999999999,102.3004035949707,5.766666666666667,59.58584022521973,4.3,49.947980880737305,6.35,75.79859670003255
1990-10-01 00:00:00,0.0029399513077028594,0.392495,0.666567692936173,1.03680730824395,0.627653611769331,8.112580645161291,6.04,68.86461639404297,6.725,74.78096866607666,5.733333333333334,99.64176813761394,5.525,51.26785373687744,6.083333333333333,103.25530242919922,5.4,121.36058044433594,5.955555555555555,64.6758804321289,4.357142857142857,149.60349082946777,6.499999999999999,64.2497730255127
1990-11-01 00:00:00,0.0009755776814546202,0.367826,0.68157101780773,1.0104557053752,0.638395328846915,7.806666666666667,6.2,83.93519337972005,6.924999999999999,84.47221946716309,5.933333333333333,129.1108881632487,5.575,64.58942604064941,6.366666666666666,168.01376342773438,5.5200000000000005,178.11248779296875,6.188888888888889,49.26656150817871,4.4142857142857155,199.92728424072266,6.65,122.03087107340495
1990-12-01 00:00:00,0.0016211085709885165,0.4290325,0.677996442897277,0.975882075997946,0.627258807226329,7.312903225806451,6.38,72.42247899373372,7.1,86.37373352050781,6.166666666666667,121.41525014241536,5.6625,64.75405597686768,6.616666666666666,213.89480590820312,5.619999999999999,131.88785552978516,6.333333333333333,63.68526077270508,4.4714285714285715,80.1875171661377,6.75,81.38549677530925
